classification_id,user_name,workflow_id,workflow_version,task_answer,subject_ids
75045006,deirdredykes,427,6.20,1,13289293
75182804,PeterZXY,427,6.20,1,13289293
75552591,n1176mc172,427,6.20,0,13289293
75247143,csbird,427,6.20,0,13289294
75263775,joshreichley,427,6.20,1,13289294
75557072,CreamCat,427,6.20,1,13289294
75561388,chateaumojo,427,6.20,1,13289294
75734917,Uganalandia,427,6.20,1,13289294
74850575,not-logged-in-ef7adeabf36782c318e2,427,6.20,1,13289295
75218067,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13289295
75281634,MissTuk,427,6.20,0,13289295
75375855,csbird,427,6.20,0,13289295
75524605,duncanr2,427,6.20,1,13289295
74837661,CreamCat,427,6.20,1,13289296
75210362,abi1613,427,6.20,1,13289296
75631767,not-logged-in-bfde75b4e9bec6c3503c,427,6.20,1,13289296
75728375,chateaumojo,427,6.20,1,13289296
75774277,Niloufararabi,427,6.20,1,13289296
74983033,wendyd,427,6.20,1,13289297
75017961,not-logged-in-29384540e3c0e5f24d13,427,6.20,1,13289297
75158432,Todezotelle,427,6.20,1,13289297
75161421,not-logged-in-348a23fdb19396486b00,427,6.20,1,13289297
75390237,20lammas,427,6.20,1,13289297
75102839,abi1613,427,6.20,1,13289298
75339041,Marie_eve_78,427,6.20,1,13289298
75544216,not-logged-in-beaa1e5fa86950c4d476,427,6.20,1,13289298
75677580,applepi314,427,6.20,1,13289298
75716058,CreamCat,427,6.20,1,13289298
74673203,clumsyhaze,427,6.20,1,13289299
74852238,not-logged-in-ef7adeabf36782c318e2,427,6.20,1,13289299
74878432,CreamCat,427,6.20,1,13289299
75307050,MissTuk,427,6.20,1,13289299
75519328,MT35,427,6.20,1,13289299
74856208,Mikusan,427,6.20,1,13289300
74860949,orimayer,427,6.20,1,13289300
74883362,LeapingLizards,427,6.20,1,13289300
75219173,audreys0205,427,6.20,1,13289300
75319602,ElisabethB,427,6.20,1,13289300
75218452,audreys0205,427,6.20,1,13289301
75247065,Eileenrt,427,6.20,1,13289301
75308467,MissTuk,427,6.20,1,13289301
75680791,chateaumojo,427,6.20,1,13289301
75727904,applepi314,427,6.20,1,13289301
75026058,CreamCat,427,6.20,1,13289302
75259820,ChrisGutridge,427,6.20,1,13289302
75299902,MissTuk,427,6.20,1,13289302
75316739,gcasarez,427,6.20,1,13289302
75455413,gabbieb,427,6.20,1,13289302
74763155,CreamCat,427,6.20,1,13289303
74939525,andyra,427,6.20,1,13289303
75060641,Todezotelle,427,6.20,1,13289303
75285587,MissTuk,427,6.20,0,13289303
75526127,Bates_Norman,427,6.20,1,13289303
74736093,20lammas,427,6.20,1,13289304
75156147,rturcotte163,427,6.20,1,13289304
75179568,alexisbenton,427,6.20,1,13289304
75182255,Drogin,427,6.20,1,13289304
75202142,marianapinto,427,6.20,1,13289304
74709264,not-logged-in-ce63b904b9abbc134881,427,6.20,1,13289305
74787200,MissTuk,427,6.20,1,13289305
75381169,xibrev,427,6.20,1,13289305
75438024,CreamCat,427,6.20,1,13289305
75526034,Bates_Norman,427,6.20,1,13289305
74756663,katstott,427,6.20,1,13289306
74763164,CreamCat,427,6.20,1,13289306
75188889,JessSanchez,427,6.20,1,13289306
75429050,abi1613,427,6.20,1,13289306
75772030,not-logged-in-9df9f42c1340300b7c8a,427,6.20,1,13289306
74857847,CreamCat,427,6.20,1,13289307
75070567,Saredi,427,6.20,1,13289307
75297061,MissTuk,427,6.20,1,13289307
75549911,n1176mc172,427,6.20,1,13289307
75623630,leelaht,427,6.20,1,13289307
74700639,ElisabethB,427,6.20,1,13289308
74860790,CreamCat,427,6.20,0,13289308
75045629,deirdredykes,427,6.20,1,13289308
75303586,MissTuk,427,6.20,1,13289308
75623290,leelaht,427,6.20,1,13289308
74701508,ElisabethB,427,6.20,1,13289309
74762629,CreamCat,427,6.20,1,13289309
74963833,Alyiss,427,6.20,1,13289309
75298585,MissTuk,427,6.20,1,13289309
75370233,nevaeh1995,427,6.20,0,13289309
74763112,CreamCat,427,6.20,1,13289310
74792179,KatrinaJ,427,6.20,1,13289310
75155801,not-logged-in-3bd92762078ea3da2c49,427,6.20,1,13289310
75263913,joshreichley,427,6.20,1,13289310
75370061,nevaeh1995,427,6.20,1,13289310
74860223,orimayer,427,6.20,1,13289311
74979211,Kat_Farr,427,6.20,1,13289311
75360798,csbird,427,6.20,1,13289311
75429741,abi1613,427,6.20,1,13289311
75622830,leelaht,427,6.20,1,13289311
74700705,ElisabethB,427,6.20,1,13289312
74789675,MissTuk,427,6.20,1,13289312
74884031,LeapingLizards,427,6.20,1,13289312
75151988,durbrow,427,6.20,1,13289312
75172919,EmileeL,427,6.20,1,13289312
74907562,CreamCat,427,6.20,1,13289313
75180246,alexisbenton,427,6.20,1,13289313
75527327,Bates_Norman,427,6.20,1,13289313
75650617,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289313
75729981,chateaumojo,427,6.20,1,13289313
75152138,durbrow,427,6.20,1,13289314
75294363,Mikusan,427,6.20,1,13289314
75301188,MissTuk,427,6.20,0,13289314
75361732,csbird,427,6.20,0,13289314
75606870,CreamCat,427,6.20,1,13289314
74700977,ElisabethB,427,6.20,1,13289315
74806879,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13289315
75380578,xibrev,427,6.20,1,13289315
75429385,abi1613,427,6.20,1,13289315
75562287,chateaumojo,427,6.20,1,13289315
74860647,CreamCat,427,6.20,1,13289316
75061950,Todezotelle,427,6.20,1,13289316
75217721,audreys0205,427,6.20,1,13289316
75265126,maryfeyh,427,6.20,1,13289316
75304097,MissTuk,427,6.20,1,13289316
74832579,CreamCat,427,6.20,1,13289317
75346111,TheTreeFrog,427,6.20,1,13289317
75627773,Uganalandia,427,6.20,1,13289317
75647163,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289317
75660321,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289317
74787661,MissTuk,427,6.20,1,13289318
74854533,Mikusan,427,6.20,1,13289318
75286712,Seqouia_14,427,6.20,1,13289318
75432088,abi1613,427,6.20,1,13289318
75672373,carleolgk,427,6.20,1,13289318
74709134,not-logged-in-ce63b904b9abbc134881,427,6.20,1,13289319
75259637,joshreichley,427,6.20,1,13289319
75282270,MissTuk,427,6.20,1,13289319
75380981,xibrev,427,6.20,1,13289319
75394845,CreamCat,427,6.20,1,13289319
74772594,ladidar,427,6.20,1,13289320
74858007,CreamCat,427,6.20,1,13289320
75061591,Todezotelle,427,6.20,1,13289320
75264686,kennedymarie333,427,6.20,1,13289320
75285814,20lammas,427,6.20,1,13289320
74700791,Kat_Farr,427,6.20,1,13289321
74848425,Mikusan,427,6.20,1,13289321
75061470,Todezotelle,427,6.20,1,13289321
75264803,maryfeyh,427,6.20,1,13289321
75395146,CreamCat,427,6.20,1,13289321
75180166,susannaschatz,427,6.20,1,13289322
75466186,lostris87,427,6.20,1,13289322
75528581,not-logged-in-895aa5c70a446180cc57,427,6.20,1,13289322
75543954,not-logged-in-beaa1e5fa86950c4d476,427,6.20,1,13289322
75566192,applepi314,427,6.20,1,13289322
74974861,Saredi,427,6.20,1,13289323
75179468,Drogin,427,6.20,1,13289323
75180129,jerryburke,427,6.20,1,13289323
75205362,abi1613,427,6.20,1,13289323
75332847,HonoluluJellyfish,427,6.20,1,13289323
75260558,ChrisGutridge,427,6.20,1,13289324
75296499,MissTuk,427,6.20,1,13289324
75380648,xibrev,427,6.20,1,13289324
75409021,durbrow,427,6.20,1,13289324
75527018,Bates_Norman,427,6.20,1,13289324
74805424,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13289325
74844426,Mikusan,427,6.20,1,13289325
74906320,CreamCat,427,6.20,1,13289325
74939343,andyra,427,6.20,1,13289325
74949878,chibidani,427,6.20,1,13289325
75182794,wghong22,427,6.20,1,13289326
75295024,Mikusan,427,6.20,1,13289326
75424001,chateaumojo,427,6.20,1,13289326
75432704,abi1613,427,6.20,1,13289326
75565171,applepi314,427,6.20,1,13289326
74850828,Mikusan,427,6.20,1,13289327
74858087,CreamCat,427,6.20,1,13289327
75126749,jeffboyer,427,6.20,1,13289327
75212202,abi1613,427,6.20,1,13289327
75285477,20lammas,427,6.20,1,13289327
75030548,CreamCat,427,6.20,1,13289328
75226230,ManateeRescue,427,6.20,1,13289328
75648354,Chrisotter,427,6.20,1,13289328
75678723,chateaumojo,427,6.20,1,13289328
75730107,applepi314,427,6.20,1,13289328
74718425,ElisabethB,427,6.20,1,13289329
74762566,clarebear02,427,6.20,1,13289329
74938962,andyra,427,6.20,1,13289329
75179961,jerryburke,427,6.20,1,13289329
75259948,ChrisGutridge,427,6.20,1,13289329
74909245,SlynxT,427,6.20,1,13289330
75027477,CreamCat,427,6.20,1,13289330
75299445,MissTuk,427,6.20,1,13289330
75600078,Bates_Norman,427,6.20,1,13289330
75674239,applepi314,427,6.20,1,13289330
74983261,wendyd,427,6.20,0,13289331
75260112,joshreichley,427,6.20,1,13289331
75295130,Mikusan,427,6.20,1,13289331
75526805,Bates_Norman,427,6.20,1,13289331
75606213,pricek,427,6.20,1,13289331
74883012,LeapingLizards,427,6.20,1,13289332
74939250,andyra,427,6.20,1,13289332
75035945,not-logged-in-a5abe8199c0647fe6e3c,427,6.20,1,13289332
75308293,MissTuk,427,6.20,1,13289332
75341364,20lammas,427,6.20,1,13289332
75127524,areichardt,427,6.20,1,13289333
75183685,ABOJIANG,427,6.20,1,13289333
75246754,Eileenrt,427,6.20,1,13289333
75381136,ElisabethB,427,6.20,1,13289333
75549975,n1176mc172,427,6.20,1,13289333
74878969,CreamCat,427,6.20,1,13289334
75221888,audreys0205,427,6.20,1,13289334
75518954,MT35,427,6.20,1,13289334
75631453,Learch,427,6.20,1,13289334
75647488,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289334
75217432,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13289335
75647249,Chrisotter,427,6.20,1,13289335
75717495,CreamCat,427,6.20,1,13289335
75726820,chateaumojo,427,6.20,1,13289335
75729569,applepi314,427,6.20,1,13289335
75127622,areichardt,427,6.20,1,13289336
75181937,jenniferzhongyn,427,6.20,1,13289336
75259525,ChrisGutridge,427,6.20,1,13289336
75297408,MissTuk,427,6.20,1,13289336
75550330,n1176mc172,427,6.20,1,13289336
75167902,treidy,427,6.20,1,13289337
75259647,ChrisGutridge,427,6.20,1,13289337
75260626,joshreichley,427,6.20,1,13289337
75372120,Kala.Katt,427,6.20,1,13289337
75508052,not-logged-in-0aab1bc9192d44b827c0,427,6.20,1,13289337
74875310,katstott,427,6.20,1,13289338
75212448,gummybeary,427,6.20,1,13289338
75260647,joshreichley,427,6.20,1,13289338
75299041,MissTuk,427,6.20,1,13289338
75518633,MT35,427,6.20,1,13289338
75212770,gummybeary,427,6.20,1,13289339
75217441,audreys0205,427,6.20,1,13289339
75294438,Mikusan,427,6.20,1,13289339
75429859,abi1613,427,6.20,1,13289339
75437723,CreamCat,427,6.20,1,13289339
74675713,durbrow,427,6.20,1,13289340
75031424,CreamCat,427,6.20,1,13289340
75550219,n1176mc172,427,6.20,1,13289340
75565228,applepi314,427,6.20,1,13289340
75577037,Uganalandia,427,6.20,1,13289340
74875149,katstott,427,6.20,1,13289341
75287088,MissTuk,427,6.20,1,13289341
75338573,Marie_eve_78,427,6.20,1,13289341
75466217,lostris87,427,6.20,1,13289341
75531802,Kdeyett,427,6.20,1,13289341
74924628,CreamCat,427,6.20,1,13289342
75428140,abi1613,427,6.20,1,13289342
75623949,leelaht,427,6.20,1,13289342
75629689,ElisabethB,427,6.20,1,13289342
75725242,EmHarfield,427,6.20,1,13289342
74879041,CreamCat,427,6.20,1,13289343
75306675,MissTuk,427,6.20,1,13289343
75370292,nevaeh1995,427,6.20,1,13289343
75408567,durbrow,427,6.20,1,13289343
75452056,chateaumojo,427,6.20,1,13289343
74856695,Mikusan,427,6.20,1,13289344
75212214,abi1613,427,6.20,1,13289344
75360482,csbird,427,6.20,1,13289344
75550485,n1176mc172,427,6.20,1,13289344
75644954,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289344
74858127,CreamCat,427,6.20,1,13289345
75167283,not-logged-in-ef38ac40ac189813609f,427,6.20,1,13289345
75550490,n1176mc172,427,6.20,1,13289345
75566060,applepi314,427,6.20,1,13289345
75786413,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13289345
74788673,MissTuk,427,6.20,1,13289346
74791958,KatrinaJ,427,6.20,1,13289346
75161459,not-logged-in-348a23fdb19396486b00,427,6.20,1,13289346
75363722,csbird,427,6.20,1,13289346
75418177,not-logged-in-8f1773bb71598e91dfc7,427,6.20,1,13289346
74675832,durbrow,427,6.20,1,13289347
75181446,alexisbenton,427,6.20,1,13289347
75218029,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13289347
75301201,MissTuk,427,6.20,1,13289347
75380726,xibrev,427,6.20,1,13289347
75107122,morgan_elizabeth,427,6.20,1,13289348
75282280,MissTuk,427,6.20,1,13289348
75394356,CreamCat,427,6.20,1,13289348
75424589,chateaumojo,427,6.20,1,13289348
75734617,Uganalandia,427,6.20,1,13289348
75219771,audreys0205,427,6.20,1,13289349
75295471,Mikusan,427,6.20,1,13289349
75518787,MT35,427,6.20,1,13289349
75674493,applepi314,427,6.20,1,13289349
75708669,oseidler,427,6.20,0,13289349
74817209,Mikusan,427,6.20,1,13289350
74856175,Kat_Farr,427,6.20,1,13289350
75004455,puckettka023,427,6.20,1,13289350
75264858,qbowen2,427,6.20,1,13289350
75428269,abi1613,427,6.20,1,13289350
74675320,durbrow,427,6.20,1,13289351
75183732,alexisbenton,427,6.20,1,13289351
75294792,Mikusan,427,6.20,1,13289351
75306687,MissTuk,427,6.20,1,13289351
75422795,Saredi,427,6.20,1,13289351
74818127,Mikusan,427,6.20,1,13289352
75031129,Summion,427,6.20,1,13289352
75173230,EmileeL,427,6.20,1,13289352
75261159,joshreichley,427,6.20,1,13289352
75310377,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13289352
75192271,MT35,427,6.20,1,13289353
75278278,LeapingLizards,427,6.20,1,13289353
75292047,MissTuk,427,6.20,1,13289353
75393826,CreamCat,427,6.20,1,13289353
75531339,Kdeyett,427,6.20,1,13289353
74867323,LeapingLizards,427,6.20,0,13289354
75260816,Connor.,427,6.20,1,13289354
75328855,dhunton,427,6.20,1,13289354
75606940,CreamCat,427,6.20,1,13289354
75756884,Natalie_Hunt,427,6.20,0,13289354
74756897,katstott,427,6.20,1,13289355
74861310,CreamCat,427,6.20,1,13289355
75298054,MissTuk,427,6.20,1,13289355
75529285,Bates_Norman,427,6.20,1,13289355
75632268,Learch,427,6.20,1,13289355
74772325,ladidar,427,6.20,1,13289356
74873938,Millarhannah,427,6.20,1,13289356
74982661,LeapingLizards,427,6.20,1,13289356
75432706,abi1613,427,6.20,1,13289356
75607366,CreamCat,427,6.20,1,13289356
75182690,jenniferzhongyn,427,6.20,1,13289357
75256616,Uganalandia,427,6.20,1,13289357
75437873,CreamCat,427,6.20,1,13289357
75466370,lostris87,427,6.20,1,13289357
75638898,kayla_hodges11,427,6.20,1,13289357
74761918,CreamCat,427,6.20,1,13289358
75222494,audreys0205,427,6.20,1,13289358
75290243,MissTuk,427,6.20,1,13289358
75290665,ElisabethB,427,6.20,1,13289358
75420891,mcerep1690,427,6.20,1,13289358
74822979,Mikusan,427,6.20,1,13289359
75413408,20lammas,427,6.20,1,13289359
75437533,CreamCat,427,6.20,1,13289359
75642578,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289359
75726135,chateaumojo,427,6.20,1,13289359
74673054,clumsyhaze,427,6.20,1,13289360
74850710,Mikusan,427,6.20,1,13289360
75182259,Drogin,427,6.20,1,13289360
75285043,MissTuk,427,6.20,1,13289360
75339478,Marie_eve_78,427,6.20,1,13289360
74828717,Mikusan,427,6.20,1,13289361
74951358,Jemma.mccready,427,6.20,1,13289361
75024589,CreamCat,427,6.20,1,13289361
75222240,audreys0205,427,6.20,1,13289361
75543959,not-logged-in-beaa1e5fa86950c4d476,427,6.20,1,13289361
74834297,CreamCat,427,6.20,1,13289362
75182203,LeapingLizards,427,6.20,1,13289362
75217451,audreys0205,427,6.20,1,13289362
75260333,joshreichley,427,6.20,1,13289362
75560542,n1176mc172,427,6.20,1,13289362
74718781,ElisabethB,427,6.20,1,13289363
74839656,CreamCat,427,6.20,1,13289363
75233209,Meli99,427,6.20,1,13289363
75264952,qbowen2,427,6.20,1,13289363
75275378,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13289363
74773328,ladidar,427,6.20,1,13289364
75194363,CreamCat,427,6.20,1,13289364
75249844,csbird,427,6.20,1,13289364
75519194,MT35,427,6.20,1,13289364
75564526,applepi314,427,6.20,1,13289364
75262505,joshreichley,427,6.20,1,13289365
75339234,Marie_eve_78,427,6.20,1,13289365
75587395,orimayer,427,6.20,1,13289365
75642774,not-logged-in-bd75978f3e51371f929b,427,6.20,0,13289365
75653741,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289365
74850620,Mikusan,427,6.20,0,13289366
75380983,xibrev,427,6.20,0,13289366
75716064,CreamCat,427,6.20,0,13289366
75728721,chateaumojo,427,6.20,0,13289366
75787509,VeronicaBitton,427,6.20,0,13289366
74790038,KatrinaJ,427,6.20,0,13289367
74841564,CreamCat,427,6.20,0,13289367
74879345,durbrow,427,6.20,0,13289367
75292773,Mikusan,427,6.20,1,13289367
75422405,Saredi,427,6.20,0,13289367
74718431,ElisabethB,427,6.20,0,13289368
75191497,MT35,427,6.20,0,13289368
75640258,not-logged-in-bd75978f3e51371f929b,427,6.20,0,13289368
75647828,Chrisotter,427,6.20,1,13289368
75673877,applepi314,427,6.20,1,13289368
74712368,katstott,427,6.20,1,13289369
74817588,Mikusan,427,6.20,1,13289369
74879116,CreamCat,427,6.20,1,13289369
75152423,durbrow,427,6.20,1,13289369
75372272,Kala.Katt,427,6.20,1,13289369
74829071,Mikusan,427,6.20,1,13289370
75429864,abi1613,427,6.20,0,13289370
75455043,gabbieb,427,6.20,1,13289370
75675977,chateaumojo,427,6.20,0,13289370
75688013,BlackBat420,427,6.20,0,13289370
74876551,Millarhannah,427,6.20,0,13289371
74880119,CreamCat,427,6.20,0,13289371
75045086,deirdredykes,427,6.20,1,13289371
75061235,Todezotelle,427,6.20,0,13289371
75152277,durbrow,427,6.20,0,13289371
74673264,clumsyhaze,427,6.20,1,13289372
74865690,MT35,427,6.20,1,13289372
74880750,CreamCat,427,6.20,1,13289372
75285556,20lammas,427,6.20,1,13289372
75289658,MissTuk,427,6.20,1,13289372
74742505,Mikusan,427,6.20,1,13289373
74763297,CreamCat,427,6.20,1,13289373
74773243,DeniLou,427,6.20,1,13289373
75292217,ElisabethB,427,6.20,1,13289373
75454996,gabbieb,427,6.20,1,13289373
74763558,CreamCat,427,6.20,1,13289374
75168088,treidy,427,6.20,1,13289374
75247795,csbird,427,6.20,1,13289374
75529239,Bates_Norman,427,6.20,1,13289374
75587815,orimayer,427,6.20,1,13289374
75014612,durbrow,427,6.20,1,13289375
75395605,CreamCat,427,6.20,1,13289375
75458813,dhunton,427,6.20,1,13289375
75529347,Bates_Norman,427,6.20,1,13289375
75726064,chateaumojo,427,6.20,1,13289375
75294604,Mikusan,427,6.20,1,13289376
75319823,ElisabethB,427,6.20,1,13289376
75717340,CreamCat,427,6.20,1,13289376
75725252,EmHarfield,427,6.20,1,13289376
75757868,Natalie_Hunt,427,6.20,1,13289376
74838363,CreamCat,427,6.20,1,13289377
75380876,xibrev,427,6.20,1,13289377
75539321,Learch,427,6.20,1,13289377
75622837,leelaht,427,6.20,1,13289377
75727280,chateaumojo,427,6.20,1,13289377
74979218,Kat_Farr,427,6.20,1,13289378
75294465,Mikusan,427,6.20,1,13289378
75437617,CreamCat,427,6.20,1,13289378
75709338,n1176mc172,427,6.20,1,13289378
75729592,chateaumojo,427,6.20,1,13289378
75756459,Natalie_Hunt,427,6.20,0,13289379
75774738,Niloufararabi,427,6.20,1,13289379
75775919,CreamCat,427,6.20,1,13289379
75786346,not-logged-in-9f3be50653350a13cb4a,427,6.20,1,13289379
75790090,Uganalandia,427,6.20,1,13289379
74815735,cfair0,427,6.20,1,13289380
75020293,JessSanchez,427,6.20,1,13289380
75261484,joshreichley,427,6.20,1,13289380
75458818,dhunton,427,6.20,1,13289380
75518793,MT35,427,6.20,0,13289380
74858247,CreamCat,427,6.20,1,13289381
75248292,csbird,427,6.20,1,13289381
75472454,ElisabethB,427,6.20,1,13289381
75650231,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289381
75674346,applepi314,427,6.20,1,13289381
74754353,rules,427,6.20,1,13289382
74761648,CreamCat,427,6.20,1,13289382
75260635,Connor.,427,6.20,1,13289382
75455375,gabbieb,427,6.20,1,13289382
75551162,n1176mc172,427,6.20,1,13289382
74828954,Mikusan,427,6.20,1,13289383
74861173,CreamCat,427,6.20,1,13289383
75264813,maryfeyh,427,6.20,1,13289383
75677647,applepi314,427,6.20,1,13289383
75708707,oseidler,427,6.20,1,13289383
74857808,CreamCat,427,6.20,1,13289384
74877302,Millarhannah,427,6.20,1,13289384
75031753,Summion,427,6.20,1,13289384
75302285,MissTuk,427,6.20,1,13289384
75339686,Marie_eve_78,427,6.20,1,13289384
74838685,CreamCat,427,6.20,1,13289385
74838977,CreamCat,427,6.20,1,13289385
74841943,Mikusan,427,6.20,1,13289385
75020413,JessSanchez,427,6.20,1,13289385
75278177,MissTuk,427,6.20,1,13289385
74855970,Kat_Farr,427,6.20,1,13289386
74860601,CreamCat,427,6.20,1,13289386
75346290,TheTreeFrog,427,6.20,1,13289386
75617365,jeffboyer,427,6.20,1,13289386
75623855,leelaht,427,6.20,1,13289386
74702317,not-logged-in-abc0977c9a09ddc7641b,427,6.20,1,13289387
74924435,CreamCat,427,6.20,1,13289387
75217911,audreys0205,427,6.20,1,13289387
75275503,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13289387
75414461,mollmsd26,427,6.20,1,13289387
74762414,clarebear02,427,6.20,1,13289388
75313393,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13289388
75550693,n1176mc172,427,6.20,1,13289388
75562125,chateaumojo,427,6.20,1,13289388
75564924,applepi314,427,6.20,1,13289388
74773459,ladidar,427,6.20,1,13289389
74841314,Mikusan,427,6.20,1,13289389
74924385,CreamCat,427,6.20,1,13289389
75031558,Summion,427,6.20,1,13289389
75060851,Todezotelle,427,6.20,1,13289389
75020299,JessSanchez,427,6.20,1,13289390
75278409,MissTuk,427,6.20,1,13289390
75380704,xibrev,427,6.20,1,13289390
75525598,maryfeyh,427,6.20,1,13289390
75577027,Uganalandia,427,6.20,1,13289390
74861046,CreamCat,427,6.20,1,13289391
75295490,Mikusan,427,6.20,1,13289391
75380706,xibrev,427,6.20,1,13289391
75528856,Bates_Norman,427,6.20,1,13289391
75566144,applepi314,427,6.20,1,13289391
74701253,Kat_Farr,427,6.20,1,13289392
74858177,CreamCat,427,6.20,1,13289392
75255369,not-logged-in-3dcc1d5b06688ec9b1c6,427,6.20,1,13289392
75272403,not-logged-in-ce12c3794d19e6535364,427,6.20,1,13289392
75401485,cezza,427,6.20,1,13289392
75260122,joshreichley,427,6.20,1,13289393
75264868,qbowen2,427,6.20,1,13289393
75294070,Mikusan,427,6.20,1,13289393
75361018,csbird,427,6.20,1,13289393
75394529,CreamCat,427,6.20,1,13289393
74787292,KatrinaJ,427,6.20,1,13289394
74848736,Mikusan,427,6.20,1,13289394
74880481,CreamCat,427,6.20,1,13289394
75233087,Meli99,427,6.20,1,13289394
75279013,MissTuk,427,6.20,1,13289394
74762762,clarebear02,427,6.20,1,13289395
75565234,applepi314,427,6.20,1,13289395
75708549,oseidler,427,6.20,1,13289395
75757027,Natalie_Hunt,427,6.20,1,13289395
75775594,CreamCat,427,6.20,1,13289395
74879548,CreamCat,427,6.20,1,13289396
75158339,Todezotelle,427,6.20,1,13289396
75631673,Learch,427,6.20,1,13289396
75730386,applepi314,427,6.20,1,13289396
75773977,not-logged-in-9df9f42c1340300b7c8a,427,6.20,1,13289396
74847743,Mikusan,427,6.20,1,13289397
75167701,not-logged-in-ef38ac40ac189813609f,427,6.20,1,13289397
75437410,CreamCat,427,6.20,1,13289397
75472503,ElisabethB,427,6.20,1,13289397
75526434,Bates_Norman,427,6.20,1,13289397
74788555,MissTuk,427,6.20,1,13289398
75561395,chateaumojo,427,6.20,1,13289398
75607539,CreamCat,427,6.20,1,13289398
75630744,not-logged-in-1650f646517d21b23284,427,6.20,1,13289398
75675938,applepi314,427,6.20,1,13289398
74745346,Leofdaeg,427,6.20,1,13289399
74792401,KatrinaJ,427,6.20,1,13289399
74860963,orimayer,427,6.20,1,13289399
74880125,CreamCat,427,6.20,1,13289399
75507787,ElisabethB,427,6.20,1,13289399
74857969,CreamCat,427,6.20,0,13289400
75212559,abi1613,427,6.20,0,13289400
75454958,gabbieb,427,6.20,1,13289400
75587457,orimayer,427,6.20,1,13289400
75728516,chateaumojo,427,6.20,1,13289400
74789518,MissTuk,427,6.20,0,13289401
74835181,CreamCat,427,6.20,0,13289401
75045110,deirdredykes,427,6.20,1,13289401
75729502,chateaumojo,427,6.20,0,13289401
75734599,Uganalandia,427,6.20,0,13289401
74806516,not-logged-in-b870737bfe994995a0ec,427,6.20,1,13289402
75127129,jeffboyer,427,6.20,0,13289402
75220233,audreys0205,427,6.20,1,13289402
75372176,Kala.Katt,427,6.20,1,13289402
75648373,Chrisotter,427,6.20,1,13289402
74786552,MissTuk,427,6.20,1,13289403
75432239,abi1613,427,6.20,1,13289403
75551581,n1176mc172,427,6.20,1,13289403
75576992,Uganalandia,427,6.20,1,13289403
75648948,not-logged-in-bd75978f3e51371f929b,427,6.20,1,13289403
74787220,MissTuk,427,6.20,1,13289404
75260630,ChrisGutridge,427,6.20,1,13289404
75394473,CreamCat,427,6.20,1,13289404
75512387,JammyGem,427,6.20,1,13289404
75545621,maryfeyh,427,6.20,1,13289404
74772388,ladidar,427,6.20,1,13289405
74826023,Mikusan,427,6.20,1,13289405
75012408,not-logged-in-c37b4f94b66fa655ddb7,427,6.20,1,13289405
75288084,Uganalandia,427,6.20,1,13289405
75560320,chateaumojo,427,6.20,1,13289405
74789247,KatrinaJ,427,6.20,1,13289406
74833095,CreamCat,427,6.20,1,13289406
75180996,OneWizardfox,427,6.20,1,13289406
75181808,alexisbenton,427,6.20,1,13289406
75290715,20lammas,427,6.20,1,13289406
74850267,not-logged-in-ef7adeabf36782c318e2,427,6.20,1,13289407
75026062,CreamCat,427,6.20,1,13289407
75070640,Saredi,427,6.20,1,13289407
75218598,not-logged-in-1566007c73488a2c33cf,427,6.20,1,13289407
75272074,Uganalandia,427,6.20,1,13289407
75183358,jerryburke,427,6.20,0,13289408
75246851,Eileenrt,427,6.20,0,13289408
75296724,MissTuk,427,6.20,0,13289408
75380660,xibrev,427,6.20,0,13289408
75676666,chateaumojo,427,6.20,0,13289408
75018668,ElisabethB,427,6.20,0,13289409
75182590,susannaschatz,427,6.20,0,13289409
75250751,Hly,427,6.20,0,13289409
75283424,MissTuk,427,6.20,0,13289409
75360172,csbird,427,6.20,0,13289409
74884047,LeapingLizards,427,6.20,0,13289410
75180318,susannaschatz,427,6.20,0,13289410
75263214,Connor.,427,6.20,0,13289410
75263381,Connor.,427,6.20,0,13289410
75338708,gabbieb,427,6.20,0,13289410
75463688,orimayer,427,6.20,0,13289410
75313548,not-logged-in-f75b6bf902768aaa946d,427,6.20,1,13289411
75565285,applepi314,427,6.20,1,13289411
75682982,CreamCat,427,6.20,1,13289411
75728007,chateaumojo,427,6.20,1,13289411
75731599,kentishspitfire,427,6.20,1,13289411
74841715,CreamCat,427,6.20,1,13289412
75003996,puckettka023,427,6.20,1,13289412
